id,page_no,,page_tm
U354B89,CQA,2019-06-01 06:29:54
U354B89,CQA,2019-06-01 06:29:51
U354B89,CQA,2019-06-01 06:29:55
U354B89,CQA,2019-06-28 05:34:51
U354B89,XAI,2019-06-28 05:35:02
U354B89,XAI,2019-06-28 05:35:26
U354B89,CQA,2019-06-28 05:36:02
U017FC3,CQA,2019-06-18 12:34:00
U017FC3,CQA,2019-06-23 07:39:46
U017FC3,AAO,2019-06-01 20:57:09
U017FC3,CQA,2019-06-18 23:44:09
U017FC3,AAO,2019-06-23 17:46:27
U017FC3,CQA,2019-06-29 21:32:09
U017FC3,AAO,2019-06-18 12:36:33
U017FC3,CQA,2019-06-18 12:34:12
U017FC3,CQA,2019-06-29 21:31:37
U017FC3,CQA,2019-06-18 12:35:28
U017FC3,TRN,2019-06-18 12:34:15
U017FC3,CQA,2019-06-14 23:44:02
U017FC3,CQA,2019-06-23 09:42:46
U017FC3,CQA,2019-06-01 20:46:40
U017FC3,CQA,2019-06-23 09:42:29
U017FC3,AAO,2019-06-14 23:44:03
U017FC3,CQA,2019-06-27 21:31:24
U017FC3,CQA,2019-06-01 20:46:47
U017FC3,TRN,2019-06-18 12:35:22
U017FC3,CQA,2019-06-18 12:34:07
U017FC3,CQA,2019-06-27 12:25:11
U017FC3,CQA,2019-06-23 07:39:37
U017FC3,AAO,2019-06-27 12:25:10
U017FC3,CQA,2019-06-01 07:39:29
U017FC3,CQA,2019-06-05 18:40:07
U017FC3,CQA,2019-06-18 12:36:30
U017FC3,AAO,2019-06-01 20:46:55
U017FC3,AAO,2019-06-05 18:40:18
U017FC3,AAO,2019-06-18 12:36:33
U017FC3,AAO,2019-06-01 20:57:09
U017FC3,CQA,2019-06-01 20:46:53
U017FC3,CQA,2019-06-27 12:25:02
U017FC3,AAO,2019-06-05 18:40:17
U017FC3,AAO,2019-06-23 09:42:31
U017FC3,AAO,2019-06-01 07:39:37
U017FC3,AAO,2019-06-27 12:25:10
U017FC3,AAO,2019-06-23 09:42:31
U017FC3,CQA,2019-06-01 20:46:59
U017FC3,AAO,2019-06-01 07:39:37
U017FC3,CQA,2019-06-14 23:43:55
U017FC3,CQA,2019-06-01 20:57:12
U017FC3,TRN,2019-06-18 12:34:56
U017FC3,AAO,2019-06-23 09:42:31
U017FC3,CQA,2019-06-23 07:39:55
U017FC3,AAO,2019-06-23 07:39:52
U017FC3,CQA,2019-06-23 09:42:18
U017FC3,AAO,2019-06-05 18:40:17
U017FC3,CQA,2019-06-27 12:25:07
U017FC3,FTR,2019-06-18 12:35:03
U017FC3,CQA,2019-06-22 09:42:18
U017FC3,AAO,2019-06-01 20:46:55
U017FC3,CQA,2019-06-05 18:40:15
U017FC3,TRN,2019-06-29 21:31:43
U017FC3,AAO,2019-06-29 21:31:35
U017FC3,CQA,2019-06-23 07:39:50
U017FC3,AAO,2019-06-23 17:46:27
U017FC3,AAO,2019-06-29 21:31:35
U017FC3,AAO,2019-06-14 23:44:04
U017FC3,CQA,2019-06-23 17:46:26
U017FC3,AAO,2019-06-18 12:36:32
U017FC3,FTR,2019-06-18 12:34:24
U017FC3,CQA,2019-06-27 17:46:29
U017FC3,CQA,2019-06-23 17:46:19
U017FC3,CQA,2019-06-29 21:31:34
U017FC3,FTR,2019-06-29 21:31:48
U017FC3,AAO,2019-06-14 23:44:04
U017FC3,AAO,2019-06-29 21:31:35
U017FC3,TRN,2019-06-29 21:32:09
U017FC3,CQA,2019-06-01 07:39:35
U017FC3,CQA,2019-06-01 07:39:38
U017FC3,AAO,2019-06-01 20:57:09
U017FC3,AAO,2019-06-23 07:39:52
U017FC3,TRN,2019-06-18 12:34:20
U017FC3,AAO,2019-06-23 07:39:52
U017FC3,CQA,2019-06-05 18:40:22
U017FC3,AAO,2019-06-27 12:25:10
U017FC3,FTR,2019-06-18 12:34:20
U043F88,CQA,2019-06-10 12:48:42
U043F88,CQA,2019-06-10 20:30:31
U043F88,CQA,2019-06-28 13:58:08
U043F88,CQA,2019-06-10 18:59:38
U043F88,CQA,2019-06-28 13:57:28
U13BB3E,CQA,2019-06-28 20:45:49
U13BB3E,AAO,2019-06-22 16:00:00
U13BB3E,CQE,2019-06-27 14:55:11
U13BB3E,AAO,2019-06-24 10:32:11
U13BB3E,XAI,2019-06-20 16:23:16
U13BB3E,AAO,2019-06-20 16:38:53
U13BB3E,CQA,2019-06-20 17:03:15
U13BB3E,CQA,2019-06-20 16:17:05
U13BB3E,CQE,2019-06-24 10:05:02
U13BB3E,CQE,2019-06-20 16:41:36
U13BB3E,XAI,2019-06-20 16:20:26
U13BB3E,CTR,2019-06-28 20:45:43
U13BB3E,CQE,2019-06-20 16:34:06
U13BB3E,CQA,2019-06-20 16:41:27
U13BB3E,TRN,2019-06-28 20:45:25
U13BB3E,BWA,2019-06-20 16:40:01
U13BB3E,CQA,2019-06-20 16:17:04
U13BB3E,CQE,2019-06-20 16:32:49
U13BB3E,CQA,2019-06-20 16:38:03
U13BB3E,AAO,2019-06-22 16:00:00
U13BB3E,CQC,2019-06-22 16:00:31
U13BB3E,CQA,2019-06-24 10:32:10
U13BB3E,CQA,2019-06-22 15:58:54
U13BB3E,TRN,2019-06-28 20:45:46
U13BB3E,CQA,2019-06-28 20:44:50
U13BB3E,CQE,2019-06-22 15:59:54
U13BB3E,CQA,2019-06-20 16:39:40
U13BB3E,CQA,2019-06-20 16:17:01
U13BB3E,CQA,2019-06-22 16:00:18
U13BB3E,CQD,2019-06-20 16:41:35
U13BB3E,XAI,2019-06-20 16:39:46
U13BB3E,CQA,2019-06-20 16:41:40
U13BB3E,CQA,2019-06-22 16:00:08
U13BB3E,CQA,2019-06-28 20:45:22
U13BB3E,AAO,2019-06-24 10:32:11
U13BB3E,CTR,2019-06-28 20:45:32
U13BB3E,CQE,2019-06-21 17:04:31
U13BB3E,CQA,2019-06-20 16:20:22
U13BB3E,CQA,2019-06-22 16:00:30
U13BB3E,CQA,2019-06-22 16:00:12
U13BB3E,CQE,2019-06-20 16:37:17
U13BB3E,CQE,2019-06-22 16:00:05
U13BB3E,XAI,2019-06-20 16:20:27
U13BB3E,CQE,2019-06-20 16:34:17
U13BB3E,CQA,2019-06-20 16:40:47
U13BB3E,XAI,2019-06-20 16:39:44
U13BB3E,AAO,2019-06-20 16:38:53
U13BB3E,CQE,2019-06-24 10:05:26
U13BB3E,CQE,2019-06-20 16:37:49
U13BB3E,AAO,2019-06-24 10:32:12
U13BB3E,CQE,2019-06-21 09:41:49
U13BB3E,CQA,2019-06-20 16:38:51
U13BB3E,CQE,2019-06-20 17:03:50
U13BB3E,AAO,2019-06-20 16:38:53
U13BB3E,CQE,2019-06-22 16:00:11
U13BB3E,CQA,2019-06-24 10:31:45
U13BB3E,CQA,2019-06-21 09:41:40
U13BB3E,CQA,2019-06-27 14:54:58
U13BB3E,AAO,2019-06-22 16:00:00
U13BB3E,CQE,2019-06-27 14:56:12
U13BB3E,CQA,2019-06-20 16:23:19
U13BB3E,CQA,2019-06-20 16:38:09
U13BB3E,CQE,2019-06-20 16:37:42
U13BB3E,SZA,2019-06-22 16:00:20
U13BB3E,CQE,2019-06-22 15:58:57
U13BB3E,CQE,2019-06-20 16:37:55
U13BB3E,CQA,2019-06-24 10:04:17
U13BB3E,XAI,2019-06-20 16:20:35
U13BB3E,CQE,2019-06-20 16:36:09
U13BB3E,CQA,2019-06-20 16:19:05
U13BB3E,SZA,2019-06-22 16:00:14
U13BB3E,XAI,2019-06-20 16:40:45
U13BB3E,CQE,2019-06-20 16:32:54
U4D3ED1,CQA,2019-06-05 11:38:26
U4D3ED1,CQA,2019-06-05 10:49:21
U4D3ED1,AAO,2019-06-23 18:21:17
U4D3ED1,AAO,2019-06-23 11:25:32
U4D3ED1,CQA,2019-06-01 12:59:29
U4D3ED1,CQA,2019-06-18 18:32:17
U4D3ED1,BWE,2019-06-03 08:00:03
U4D3ED1,XAG,2019-06-23 18:21:29
U4D3ED1,AAO,2019-06-21 09:35:14
U4D3ED1,AAO,2019-06-21 09:35:14
U4D3ED1,AAO,2019-06-10 12:44:30
U4D3ED1,XAG,2019-06-03 07:59:46
U4D3ED1,MSG,2019-06-03 08:00:21
U4D3ED1,AAO,2019-06-01 12:59:11
U4D3ED1,MSG,2019-06-25 12:20:24
U4D3ED1,CQA,2019-06-21 09:35:11
U4D3ED1,XAG,2019-06-03 08:00:27
U4D3ED1,BWA,2019-06-03 07:59:57
U4D3ED1,MSG,2019-06-01 12:59:31
U4D3ED1,AAO,2019-06-05 11:38:27
U4D3ED1,XAG,2019-06-23 18:23:07
U4D3ED1,AAO,2019-06-18 18:32:26
U4D3ED1,XAG,2019-06-23 18:22:36
U4D3ED1,MSG,2019-06-01 12:59:16
U4D3ED1,XAG,2019-06-03 07:59:53
U4D3ED1,MSG,2019-06-23 18:22:49
U4D3ED1,AAO,2019-06-18 18:32:27
U4D3ED1,CQA,2019-06-01 12:59:00
U4D3ED1,CQA,2019-06-25 12:20:08
U4D3ED1,CQA,2019-06-05 10:49:13
U4D3ED1,AAO,2019-06-05 10:49:23
U4D3ED1,AAO,2019-06-08 21:12:39
U4D3ED1,MSG,2019-06-23 18:20:30
U4D3ED1,CQA,2019-06-23 11:25:14
U4D3ED1,AAO,2019-06-03 07:57:06
U4D3ED1,AAO,2019-06-05 11:38:27
U4D3ED1,AAO,2019-06-21 09:35:15
U4D3ED1,CQA,2019-06-03 07:57:03
U4D3ED1,CQA,2019-06-23 18:23:14
U4D3ED1,CQA,2019-06-25 12:20:31
U4D3ED1,AAO,2019-06-25 12:20:19
U4D3ED1,AAO,2019-06-25 12:20:18
U4D3ED1,CQA,2019-06-03 07:56:56
U4D3ED1,MSG,2019-06-23 18:21:01
U4D3ED1,AAO,2019-06-25 12:20:19
U4D3ED1,AAO,2019-06-03 07:57:06
U4D3ED1,CQA,2019-06-08 21:12:37
U4D3ED1,CQA,2019-06-10 12:44:28
U4D3ED1,AAO,2019-06-18 18:32:26
U4D3ED1,AAO,2019-06-08 21:12:40
U4D3ED1,CQA,2019-06-05 11:38:21
U4D3ED1,XAG,2019-06-03 07:57:19
U4D3ED1,CQA,2019-06-23 18:20:47
U4D3ED1,CQA,2019-06-23 18:21:08
U4D3ED1,SZD,2019-06-23 18:20:50
U4D3ED1,AAO,2019-06-05 10:49:23
U4D3ED1,AAO,2019-06-01 12:59:11
U4D3ED1,CQA,2019-06-23 18:23:08
U4D3ED1,AAO,2019-06-03 07:57:05
U4D3ED1,CQA,2019-06-25 12:20:16
U4D3ED1,AAO,2019-06-23 18:21:17
U4D3ED1,MSG,2019-06-23 18:23:09
U4D3ED1,CQA,2019-06-03 12:59:41
U4D3ED1,BWA,2019-06-23 18:22:17
U4D3ED1,AAO,2019-06-01 12:59:11
U4D3ED1,CQA,2019-06-21 09:35:04
U4D3ED1,CQA,2019-06-18 18:32:24
U4D3ED1,AAO,2019-06-05 10:49:23
U4D3ED1,CQA,2019-06-23 18:20:28
U4D3ED1,AAO,2019-06-23 11:25:32
U4D3ED1,CQA,2019-06-23 11:25:29
U4D3ED1,CQA,2019-06-01 12:59:08
U4D3ED1,AAO,2019-06-10 12:44:30
U4D3ED1,AAO,2019-06-23 11:25:32
U4D3ED1,BWA,2019-06-03 08:00:14
U4D3ED1,AAO,2019-06-08 21:12:39
U4D3ED1,AAO,2019-06-10 12:44:30
U4D3ED1,CQA,2019-06-10 12:44:21
U4D3ED1,CQA,2019-06-08 21:12:28
U10C133,CQA,2019-06-09 18:05:14
U10C133,CQA,2019-06-01 15:27:42
U10C133,CQA,2019-06-01 15:29:02
U10C133,CQA,2019-06-01 15:29:00
U10C133,CQA,2019-06-01 15:57:03
U10C133,CQE,2019-06-01 15:28:49
U10C133,CQE,2019-06-01 15:28:55
U10C133,CQA,2019-06-01 15:29:14
U10C133,CQA,2019-06-02 15:57:04
U10C133,CQE,2019-06-01 15:28:59
U10C133,CQA,2019-06-02 17:21:55
U10C133,CQE,2019-06-14 14:09:35
U10C133,CQA,2019-06-15 19:54:50
U10C133,CQA,2019-06-14 14:07:57
U10C133,CQA,2019-06-15 19:58:28
U10C133,XAI,2019-06-15 19:57:04
U10C133,CQE,2019-06-14 14:10:01
U10C133,CQA,2019-06-14 14:09:13
U10C133,CQD,2019-06-15 19:58:24
U10C133,CQE,2019-06-15 19:56:47
U10C133,CQA,2019-06-14 14:09:18
U10C133,CQA,2019-06-15 19:55:09
U10C133,CQA,2019-06-14 14:09:05
U10C133,CQA,2019-06-15 14:10:14
U10C133,XAI,2019-06-15 19:57:00
U10C133,CQA,2019-06-15 19:56:15
U10C133,CQA,2019-06-15 19:57:20
U10C133,CQA,2019-06-15 19:58:18
U10C133,CQA,2019-06-15 19:56:57
U10C133,XAI,2019-06-14 14:08:18
U10C133,CQA,2019-06-14 14:10:14
U10C133,XAI,2019-06-14 14:08:28
U10C133,CQA,2019-06-15 19:56:30
U0B4571,CTR,2019-06-22 11:02:40
U0B4571,CQA,2019-06-24 21:35:33
U0B4571,CQA,2019-06-19 13:06:10
U0B4571,CQA,2019-06-22 15:12:35
U0B4571,CQA,2019-06-22 11:03:23
U0B4571,CTR,2019-06-22 13:18:17
U0B4571,TRN,2019-06-22 11:47:48
U0B4571,CQA,2019-06-20 21:41:41
U0B4571,CTR,2019-06-15 06:46:17
U0B4571,CQA,2019-06-06 21:03:04
U0B4571,CQA,2019-06-22 12:48:09
U0B4571,CQA,2019-06-16 14:04:29
U0B4571,MSG,2019-06-16 14:00:42
U0B4571,AAO,2019-06-06 15:16:20
U0B4571,SZD,2019-06-06 15:19:49
U0B4571,SZA,2019-06-06 15:19:07
U0B4571,CQA,2019-06-06 15:18:37
U0B4571,CTR,2019-06-22 13:27:33
U0B4571,CQA,2019-06-22 10:02:00
U0B4571,TRN,2019-06-22 11:11:50
U0B4571,AAO,2019-06-22 11:03:35
U0B4571,CQA,2019-06-22 15:02:07
U0B4571,MSG,2019-06-22 12:48:59
U0B4571,CQA,2019-06-11 16:21:08
U0B4571,SZA,2019-06-24 12:15:47
U0B4571,AAO,2019-06-20 22:06:21
U0B4571,CQA,2019-06-20 21:45:23
U0B4571,FTR,2019-06-11 16:44:27
U0B4571,CQA,2019-06-11 16:06:47
U0B4571,CQA,2019-06-22 15:02:10
U0B4571,MSG,2019-06-22 12:11:41
U0B4571,CQA,2019-06-11 15:24:42
U0B4571,CQA,2019-06-11 20:18:01
U0B4571,AAO,2019-06-11 15:23:01
U0B4571,CQA,2019-06-19 13:02:14
U0B4571,CQA,2019-06-07 00:39:56
U0B4571,MSG,2019-06-22 10:05:46
U0B4571,CQE,2019-06-22 15:12:31
U0B4571,TRN,2019-06-22 11:57:57
U0B4571,CQA,2019-06-22 11:47:30
U0B4571,CQA,2019-06-22 11:57:00
U0B4571,AAO,2019-06-09 12:02:29
U0B4571,CQA,2019-06-07 00:40:11
U0B4571,CQA,2019-06-24 12:51:36
U0B4571,AAO,2019-06-22 15:02:09
U0B4571,AAO,2019-06-22 11:03:36
U0B4571,CQA,2019-06-22 12:12:46
U0B4571,CTR,2019-06-22 16:15:47
U0B4571,CQA,2019-06-29 23:27:56
U0B4571,CTR,2019-06-24 21:35:35
U0B4571,CQA,2019-06-21 15:31:06
U0B4571,CQA,2019-06-21 15:33:14
U0B4571,TRN,2019-06-09 12:53:54
U0B4571,CQA,2019-06-22 11:47:38
U0B4571,MSG,2019-06-11 15:24:44
U0B4571,CQA,2019-06-11 15:23:04
U0B4571,CQA,2019-06-11 17:06:00
U0B4571,MSG,2019-06-21 16:13:53
U0B4571,CTR,2019-06-11 20:08:13
U0B4571,CQE,2019-06-06 15:17:24
U0B4571,CTR,2019-06-11 16:57:38
U0B4571,MSG,2019-06-15 06:47:18
U0B4571,CQA,2019-06-15 18:52:10
U0B4571,TRN,2019-06-15 18:53:42
U0B4571,CQA,2019-06-15 06:42:47
U0B4571,CQA,2019-06-22 17:07:56
U0B4571,CQE,2019-06-22 10:05:54
U0B4571,MSG,2019-06-11 15:33:03
U0B4571,CQA,2019-06-11 17:06:08
U0B4571,CTR,2019-06-11 16:07:25
U0B4571,MSG,2019-06-22 10:01:30
U0B4571,TRN,2019-06-09 12:01:00
U0B4571,CQA,2019-06-09 13:20:28
U0B4571,CQA,2019-06-09 17:21:10
U0B4571,TRN,2019-06-15 06:55:58
U0B4571,CTR,2019-06-15 08:40:23
U0B4571,CTR,2019-06-15 11:21:59
U0B4571,TRN,2019-06-15 07:11:20
U0B4571,CTR,2019-06-15 18:52:32
U0B4571,SZA,2019-06-15 11:25:41
U0B4571,CQA,2019-06-11 16:21:01
U0B4571,CQA,2019-06-15 08:02:41
U0B4571,CQE,2019-06-19 17:24:01
U0B4571,CQA,2019-06-21 00:46:12
U0B4571,CQA,2019-06-19 16:09:12
U0B4571,CQA,2019-06-19 16:58:48
U0B4571,CQE,2019-06-19 16:06:36
U0B4571,FTR,2019-06-24 21:36:52
U0B4571,CQA,2019-06-20 22:06:12
U0B4571,CQA,2019-06-15 07:10:24
U0B4571,CQA,2019-06-15 11:30:02
U0B4571,CQA,2019-06-20 21:41:45
U0B4571,CQA,2019-06-20 21:45:34
U0B4571,CTR,2019-06-15 07:10:43
U0B4571,FTR,2019-06-09 14:11:01
U0B4571,TRN,2019-06-09 20:47:57
U0B4571,SZD,2019-06-24 12:15:46
U0B4571,CQA,2019-06-19 16:06:43
U0B4571,CQE,2019-06-19 17:53:08
U0B4571,CQA,2019-06-09 20:29:55
U0B4571,CQA,2019-06-09 12:55:42
U0B4571,AAO,2019-06-09 17:23:19
U0B4571,CQA,2019-06-25 14:00:42
U0B4571,CQA,2019-06-24 21:09:29
U0B4571,CTR,2019-06-22 17:08:06
U0B4571,CQA,2019-06-22 12:13:12
U0B4571,MSG,2019-06-22 13:18:47
U0B4571,AAO,2019-06-22 10:02:02
U0B4571,MSG,2019-06-21 18:46:45
U0B4571,MSG,2019-06-22 11:57:59
U0B4571,SZD,2019-06-21 01:59:54
U0B4571,CQA,2019-06-21 01:32:08
U0B4571,MSG,2019-06-11 20:19:09
U0B4571,MSG,2019-06-24 11:51:16
U0B4571,CQA,2019-06-22 12:52:57
U0B4571,CQA,2019-06-24 21:09:25
U0B4571,CQA,2019-06-24 21:13:21
U0B4571,AAO,2019-06-06 15:19:00
U0B4571,CQA,2019-06-11 20:28:03
U0B4571,CQA,2019-06-11 16:06:53
U0B4571,AAO,2019-06-22 11:03:36
U0B4571,CQA,2019-06-22 13:28:37
U0B4571,CQA,2019-06-22 12:11:40
U0B4571,CTR,2019-06-22 11:47:39
U0B4571,CQA,2019-06-24 11:51:13
U0B4571,CQA,2019-06-24 21:36:42
U0B4571,AAO,2019-06-06 15:18:01
U0B4571,CTR,2019-06-22 15:12:44
U0B4571,TRN,2019-06-19 14:34:43
U0B4571,CQE,2019-06-19 16:19:46
U0B4571,CQA,2019-06-15 19:19:30
U0B4571,CQA,2019-06-15 06:55:57
U0B4571,CQA,2019-06-15 19:20:28
U0B4571,MSG,2019-06-09 12:55:35
U0B4571,CQA,2019-06-09 21:03:53
U0B4571,CQA,2019-06-09 09:00:09
U0B4571,AAO,2019-06-09 11:42:28
U0B4571,CTR,2019-06-09 20:47:12
U0B4571,CQA,2019-06-09 17:19:58
U0B4571,CTR,2019-06-19 17:22:05
U0B4571,CQA,2019-06-09 14:10:43
U0B4571,CTR,2019-06-22 11:28:00
U0B4571,CQA,2019-06-22 11:03:33
U0B4571,CQA,2019-06-22 10:01:36
U0B4571,CTR,2019-06-24 21:09:37
U0B4571,CQA,2019-06-20 04:08:50
U0B4571,AAO,2019-06-11 15:23:01
U0B4571,CTR,2019-06-21 00:21:37
U0B4571,CQE,2019-06-16 14:04:31
U0B4571,AAO,2019-06-15 19:19:31
U0B4571,CQA,2019-06-22 11:58:03
U0B4571,TRN,2019-06-19 16:08:56
U0B4571,AAO,2019-06-21 01:59:43
U0B4571,MSG,2019-06-15 06:57:24
U0B4571,CTR,2019-06-21 00:46:50
U0B4571,CQA,2019-06-11 14:49:46
U0B4571,MSG,2019-06-11 20:09:00
U0B4571,CQA,2019-06-11 09:33:19
U0B4571,TRN,2019-06-16 14:04:21
U0B4571,CQA,2019-06-16 14:04:32
U0B4571,AAO,2019-06-22 10:02:36
U0B4571,CQA,2019-06-22 11:10:54
U0B4571,CQA,2019-06-11 09:32:43
U0B4571,CTR,2019-06-11 16:07:48
U0B4571,CQA,2019-06-11 16:24:25
U0B4571,TRN,2019-06-11 20:19:08
U0B4571,TRN,2019-06-21 00:22:07
U0B4571,CQA,2019-06-22 16:15:38
U0B4571,CQA,2019-06-09 14:10:49
U0B4571,AAO,2019-06-09 12:30:53
U0B4571,CQA,2019-06-09 17:20:06
U0B4571,CQA,2019-06-21 15:31:01
U0B4571,CQA,2019-06-06 15:15:39
U0B4571,MSG,2019-06-06 18:21:24
U0B4571,CTR,2019-06-15 18:24:06
U0B4571,CQA,2019-06-21 01:32:16
U0B4571,MSG,2019-06-06 21:03:05
U0B4571,CTR,2019-06-16 14:02:21
U0B4571,CQE,2019-06-19 16:06:10
U0B4571,AAO,2019-06-20 22:06:21
U0B4571,AAO,2019-06-22 13:28:40
U0B4571,CQA,2019-06-22 10:03:24
U0B4571,CQA,2019-06-24 21:12:59
U0B4571,CQE,2019-06-19 16:20:14
U0B4571,CQA,2019-06-11 15:30:10
U0B4571,MSG,2019-06-11 14:53:26
U0B4571,CQA,2019-06-11 16:44:23
U0B4571,CQE,2019-06-21 02:00:57
U0B4571,AAO,2019-06-21 15:31:02
U0B4571,CQA,2019-06-22 10:03:09
U0B4571,CTR,2019-06-22 11:11:08
U0B4571,CQA,2019-06-20 21:43:32
U0B4571,CQA,2019-06-20 21:42:10
U0B4571,CQA,2019-06-21 18:46:44
U0B4571,CQA,2019-06-06 15:17:07
U0B4571,CQA,2019-06-21 01:58:25
U0B4571,MSG,2019-06-21 02:29:37
U0B4571,SZD,2019-06-22 10:05:51
U0B4571,TRN,2019-06-22 11:03:21
U0B4571,CQA,2019-06-22 12:11:54
U0B4571,MSG,2019-06-19 13:06:12
U0B4571,CQE,2019-06-19 16:19:05
U0B4571,TRN,2019-06-15 11:21:48
U0B4571,CQE,2019-06-06 20:20:56
U0B4571,AAO,2019-06-09 17:20:04
U0B4571,AAO,2019-06-09 11:42:28
U0B4571,TRN,2019-06-09 20:31:16
U0B4571,CQA,2019-06-22 11:11:06
U0B4571,TRN,2019-06-22 11:57:53
U0B4571,MSG,2019-06-24 21:07:39
U0B4571,SZD,2019-06-24 12:15:53
U0B4571,AAO,2019-06-21 01:59:43
U0B4571,CQA,2019-06-21 18:46:48
U0B4571,SZA,2019-06-09 12:02:33
U0B4571,CQA,2019-06-22 11:02:38
U0B4571,CQA,2019-06-09 20:47:07
U0B4571,CTR,2019-06-09 12:00:06
U0B4571,CQA,2019-06-11 15:30:08
U0B4571,TRN,2019-06-11 16:58:22
U0B4571,CQA,2019-06-11 14:49:41
U0B4571,CQA,2019-06-11 20:18:06
U0B4571,CQA,2019-06-11 16:57:36
U0B4571,CQE,2019-06-19 17:54:20
U0B4571,CQE,2019-06-19 16:19:28
U0B4571,AAO,2019-06-22 10:02:36
U0B4571,CQA,2019-06-21 02:28:38
U0B4571,AAO,2019-06-21 01:58:43
U0B4571,CQA,2019-06-21 15:58:32
U0B4571,CQE,2019-06-09 12:02:26
U0B4571,MSG,2019-06-09 20:48:00
U0B4571,CQA,2019-06-09 15:04:57
U0B4571,CQA,2019-06-06 20:21:13
U0B4571,MSG,2019-06-19 16:58:42
U0B4571,CQA,2019-06-15 11:25:39
U0B4571,TRN,2019-06-15 18:52:11
U0B4571,TRN,2019-06-15 06:47:32
U0B4571,CTR,2019-06-15 18:52:17
U0B4571,TRN,2019-06-15 06:47:34
U0B4571,AAO,2019-06-24 11:51:40
U0B4571,CQA,2019-06-06 18:21:31
U0B4571,MSG,2019-06-24 12:15:16
U0B4571,CQE,2019-06-06 15:17:57
U0B4571,CQE,2019-06-22 15:11:20
U0B4571,CQA,2019-06-22 15:02:52
U0B4571,CQA,2019-06-21 02:29:03
U0B4571,SZA,2019-06-15 19:19:34
U0B4571,TRN,2019-06-15 07:10:41
U0B4571,CQA,2019-06-19 13:01:11
U0B4571,MSG,2019-06-19 17:54:21
U0B4571,CQA,2019-06-19 16:58:39
U0B4571,CQE,2019-06-19 17:50:38
U0B4571,TRN,2019-06-22 13:28:35
U0B4571,CQA,2019-06-24 21:35:24
